Regiao,Cenario,Nos,EnergiaTotalExt_J,EnergiaMedia_J,PDR_Percent,JainIndex,TempoExec_s,LatenciaMedia_s,Enviados,Recebidos,PerdasColisaoExt,PerdasSinalFracoExt,PerdasSaturacaoExt,DR0_SF12,DR1_SF11,DR2_SF10,DR3_SF9,DR4_SF8,DR5_SF7,Semente
BR_64CH,1,2000,587662.687668,293.831344,82.778554,0.875779,801.510706,1.729662,286991,237567,49424,0,0,1084,297,221,148,102,148,6
BR_64CH,1,2000,600445.668014,300.222834,82.946717,0.878874,992.428696,1.764961,286977,238038,48939,0,0,1125,280,220,141,100,134,2
BR_64CH,1,2000,600397.906883,300.198953,82.252277,0.871347,1100.093957,1.771988,287034,236092,50942,0,0,1118,294,221,138,75,154,3
BR_64CH,1,2000,598509.335189,299.254668,83.569147,0.883836,1101.845194,1.747355,287021,239861,47160,0,0,1122,280,212,145,88,153,4
BR_64CH,1,2000,609836.498954,304.918249,81.056996,0.860651,1003.931200,1.784262,287040,232666,54374,0,0,1148,288,197,146,90,131,9
BR_64CH,1,2000,600872.293179,300.436147,81.952086,0.869750,1123.675124,1.760293,286975,235182,51793,0,0,1129,269,232,147,90,133,8
BR_64CH,1,2000,593758.336451,296.879168,81.563397,0.864338,1145.011365,1.749982,287016,234100,52916,0,0,1112,277,206,163,84,158,7
BR_64CH,1,2000,604926.971549,302.463486,82.196817,0.872632,1157.309997,1.769424,286988,235895,51093,0,0,1138,277,222,134,85,144,5
BR_64CH,1,2000,605105.720746,302.552860,83.183337,0.881519,1014.381561,1.775278,287007,238742,48265,0,0,1127,302,211,139,85,136,10
BR_64CH,1,2000,596128.684098,298.064342,82.958715,0.878149,868.793303,1.742017,287003,238094,48909,0,0,1110,290,217,135,109,139,12
BR_64CH,1,2000,600480.704713,300.240352,83.426525,0.883908,824.462728,1.776811,287043,239470,47573,0,0,1117,295,220,143,84,141,14
BR_64CH,1,2000,592994.112447,296.497056,84.189621,0.889477,911.323957,1.726350,287014,241636,45378,0,0,1100,297,201,158,111,133,13
BR_64CH,1,2000,598779.267920,299.389634,82.781988,0.876868,1147.537933,1.764922,287025,237605,49420,0,0,1105,310,220,148,70,147,11
BR_64CH,1,2000,598807.908490,299.403954,81.763325,0.867179,1012.687347,1.760337,287026,234682,52344,0,0,1119,284,214,153,95,135,16
BR_64CH,1,2000,599588.225299,299.794113,82.497901,0.874780,1064.580758,1.760690,286977,236750,50227,0,0,1126,274,226,130,93,151,17
BR_64CH,1,2000,589433.726712,294.716863,83.568332,0.883394,1210.785125,1.734401,286952,239801,47151,0,0,1082,305,232,146,93,142,15
BR_64CH,1,2000,602804.882615,301.402441,83.191647,0.881710,1140.112329,1.760145,287018,238775,48243,0,0,1136,266,234,134,86,144,18
BR_64CH,1,2000,598800.842513,299.400421,82.107666,0.869322,879.374720,1.750475,287000,235649,51351,0,0,1109,303,223,135,83,147,19
BR_64CH,1,2000,593696.608171,296.848304,83.466726,0.881485,849.943167,1.738390,286997,239547,47450,0,0,1091,303,248,134,84,140,22
BR_64CH,1,2000,594826.089619,297.413045,83.710324,0.884724,771.949273,1.738645,287010,240257,46753,0,0,1099,305,216,144,85,151,24
BR_64CH,1,2000,613082.940143,306.541470,81.243902,0.863277,1199.877172,1.780810,287000,233170,53830,0,0,1159,288,194,123,93,143,20
BR_64CH,1,2000,598824.458827,299.412229,82.300410,0.871277,1122.813357,1.741099,287001,236203,50798,0,0,1112,291,236,135,96,130,21
BR_64CH,1,2000,591514.252466,295.757126,82.760892,0.874479,1194.330829,1.746338,286987,237513,49474,0,0,1080,321,222,156,83,138,23
BR_64CH,1,2000,595865.182858,297.932591,82.946793,0.877890,946.289162,1.761759,286990,238049,48941,0,0,1106,289,239,132,89,145,26
BR_64CH,1,2000,601739.065728,300.869533,83.767322,0.887568,930.739985,1.767924,286989,240403,46586,0,0,1122,291,229,124,92,142,27
BR_64CH,1,2000,599085.528928,299.542764,82.815162,0.876705,1075.553125,1.754916,287003,237682,49321,0,0,1119,285,218,142,105,131,25
BR_64CH,1,2000,599150.208442,299.575104,82.641040,0.875565,847.892576,1.764622,286993,237174,49819,0,0,1119,278,234,147,100,122,29
